fight_url,fight_title,fight_subtitle,round,time,time_format,referee
http://ufcstats.com/fight-details/57ab45aa1ebd087e,UFC Fight Night: Kim vs Hathaway,Featherweight Bout,3,5:00,3 Rnd (5-5-5),Dan Miragliotta
http://ufcstats.com/fight-details/c53a5dca56870ea5,UFC Fight Night: Kim vs Hathaway,Lightweight Bout,3,5:00,3 Rnd (5-5-5),Jerin Valel
http://ufcstats.com/fight-details/3fa2e753afa0bdbb,UFC Fight Night: Kim vs Hathaway,Bantamweight Bout,3,5:00,3 Rnd (5-5-5),Leon Roberts
http://ufcstats.com/fight-details/36d4e8f650539bf0,UFC Fight Night: Kim vs Hathaway,Welterweight Bout,1,5:00,3 Rnd (5-5-5),Leon Roberts
http://ufcstats.com/fight-details/2ebe2ae9b4812f0a,UFC Fight Night: Kim vs Hathaway,Featherweight Bout,3,5:00,3 Rnd (5-5-5),Jerin Valel
http://ufcstats.com/fight-details/654127f5b9140be2,UFC 170: Rousey vs McMann,UFC Women's Bantamweight Title Bout,1,1:06,5 Rnd (5-5-5-5-5),Herb Dean
http://ufcstats.com/fight-details/b1a033020bd6d3f3,UFC 170: Rousey vs McMann,Light Heavyweight Bout,1,1:19,3 Rnd (5-5-5),Mario Yamasaki
http://ufcstats.com/fight-details/29657325bfc1d590,UFC 170: Rousey vs McMann,Welterweight Bout,3,5:00,3 Rnd (5-5-5),Yves Lavigne
http://ufcstats.com/fight-details/9988ff4d4197663b,UFC 170: Rousey vs McMann,Welterweight Bout,3,4:03,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/ab0d6346b7938a7f,UFC 170: Rousey vs McMann,Welterweight Bout,1,3:43,3 Rnd (5-5-5),Mario Yamasaki
http://ufcstats.com/fight-details/36630b8c820db52b,UFC 170: Rousey vs McMann,Women's Bantamweight Bout,3,5:00,3 Rnd (5-5-5),Yves Lavigne
http://ufcstats.com/fight-details/faaa7340f4ede814,UFC 170: Rousey vs McMann,Bantamweight Bout,3,5:00,3 Rnd (5-5-5),Chris Tognoni
http://ufcstats.com/fight-details/41727d51af72b1d5,UFC 170: Rousey vs McMann,Bantamweight Bout,3,5:00,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/1a8b815679bc89b8,UFC 170: Rousey vs McMann,Flyweight Bout,3,5:00,3 Rnd (5-5-5),Chris Tognoni
http://ufcstats.com/fight-details/dc28c6e66f333d2a,UFC 170: Rousey vs McMann,Lightweight Bout,1,1:24,3 Rnd (5-5-5),Yves Lavigne
http://ufcstats.com/fight-details/328ae84bf2af537e,UFC 170: Rousey vs McMann,Lightweight Bout,3,5:00,3 Rnd (5-5-5),Chris Tognoni
http://ufcstats.com/fight-details/aa11f2375ee2118f,UFC Fight Night: Machida vs Mousasi,Middleweight Bout,5,5:00,5 Rnd (5-5-5-5-5),Mario Yamasaki
http://ufcstats.com/fight-details/ffbc12e4f821ec68,UFC Fight Night: Machida vs Mousasi,Middleweight Bout,3,5:00,3 Rnd (5-5-5),Keith Peterson
http://ufcstats.com/fight-details/dadde3eb4e5f43b4,UFC Fight Night: Machida vs Mousasi,Welterweight Bout,1,0:52,3 Rnd (5-5-5),Mario Yamasaki
http://ufcstats.com/fight-details/d0e084b6345c5af0,UFC Fight Night: Machida vs Mousasi,Welterweight Bout,3,5:00,3 Rnd (5-5-5),Keith Peterson
http://ufcstats.com/fight-details/b96e1222eb1a0faf,UFC Fight Night: Machida vs Mousasi,Featherweight Bout,3,2:40,3 Rnd (5-5-5),Mario Yamasaki
http://ufcstats.com/fight-details/cfefbf79340d3346,UFC Fight Night: Machida vs Mousasi,Lightweight Bout,3,5:00,3 Rnd (5-5-5),Osiris de Medeiros
http://ufcstats.com/fight-details/420114bb94080b3c,UFC Fight Night: Machida vs Mousasi,Lightweight Bout,3,5:00,3 Rnd (5-5-5),Mario Yamasaki
http://ufcstats.com/fight-details/ea60fdcfd423a15e,UFC Fight Night: Machida vs Mousasi,Lightweight Bout,3,5:00,3 Rnd (5-5-5),Keith Peterson
http://ufcstats.com/fight-details/01d4d1d8bcb014cf,UFC Fight Night: Machida vs Mousasi,Bantamweight Bout,3,5:00,3 Rnd (5-5-5),Osiris de Medeiros
http://ufcstats.com/fight-details/8619c3cde7dd4e15,UFC Fight Night: Machida vs Mousasi,Featherweight Bout,3,5:00,3 Rnd (5-5-5),Mario Yamasaki
http://ufcstats.com/fight-details/496a169f4c9becec,UFC Fight Night: Machida vs Mousasi,Welterweight Bout,3,5:00,3 Rnd (5-5-5),Keith Peterson
http://ufcstats.com/fight-details/816119e4d9d983b1,UFC Fight Night: Machida vs Mousasi,Featherweight Bout,3,5:00,3 Rnd (5-5-5),Osiris de Medeiros
http://ufcstats.com/fight-details/4c9047d1c1bc1e29,UFC 169: Barao vs Faber 2,UFC Bantamweight Title Bout,1,3:42,5 Rnd (5-5-5-5-5),Herb Dean
http://ufcstats.com/fight-details/a3b37f8ea171b962,UFC 169: Barao vs Faber 2,UFC Featherweight Title Bout,5,5:00,5 Rnd (5-5-5-5-5),Keith Peterson
http://ufcstats.com/fight-details/651bdd9e17a58c5d,UFC 169: Barao vs Faber 2,Heavyweight Bout,3,5:00,3 Rnd (5-5-5),Dan Miragliotta
http://ufcstats.com/fight-details/a851348faa460c2d,UFC 169: Barao vs Faber 2,Flyweight Bout,3,5:00,3 Rnd (5-5-5),Keith Peterson
http://ufcstats.com/fight-details/fe936088ec4dcb0d,UFC 169: Barao vs Faber 2,Lightweight Bout,2,2:32,3 Rnd (5-5-5),Dan Miragliotta
http://ufcstats.com/fight-details/b9be2e52d02886e2,UFC 169: Barao vs Faber 2,Lightweight Bout,3,5:00,3 Rnd (5-5-5),Dan Miragliotta
http://ufcstats.com/fight-details/b705fb146638d859,UFC 169: Barao vs Faber 2,Flyweight Bout,3,5:00,3 Rnd (5-5-5),Keith Peterson
http://ufcstats.com/fight-details/c145e4b6206d4c18,UFC 169: Barao vs Faber 2,Middleweight Bout,3,5:00,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/b51163f358495b41,UFC 169: Barao vs Faber 2,Lightweight Bout,3,5:00,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/131732f248cd2829,UFC 169: Barao vs Faber 2,Middleweight Bout,3,5:00,3 Rnd (5-5-5),Gasper Oliver
http://ufcstats.com/fight-details/bc9dd73e0a982c08,UFC 169: Barao vs Faber 2,Lightweight Bout,3,5:00,3 Rnd (5-5-5),Gasper Oliver
http://ufcstats.com/fight-details/7a91b26b3e231fff,UFC 169: Barao vs Faber 2,Welterweight Bout,3,5:00,3 Rnd (5-5-5),Gasper Oliver
http://ufcstats.com/fight-details/7fda79ba69b06c0b,UFC on FOX: Henderson vs Thomson,Lightweight Bout,5,5:00,5 Rnd (5-5-5-5-5),John McCarthy
http://ufcstats.com/fight-details/77d82e8a220053ea,UFC on FOX: Henderson vs Thomson,Heavyweight Bout,3,5:00,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/ca8e482388e7ac82,UFC on FOX: Henderson vs Thomson,Lightweight Bout,1,4:40,3 Rnd (5-5-5),John McCarthy
http://ufcstats.com/fight-details/6fdcd1caa0e9d239,UFC on FOX: Henderson vs Thomson,Featherweight Bout,3,5:00,3 Rnd (5-5-5),John McCarthy
http://ufcstats.com/fight-details/6a7f68feb5c0755d,UFC on FOX: Henderson vs Thomson,Bantamweight Bout,3,4:39,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/97ad3419f2029ba1,UFC on FOX: Henderson vs Thomson,Bantamweight Bout,2,4:16,3 Rnd (5-5-5),Robert Madrigal
http://ufcstats.com/fight-details/80cb366cd1e54aec,UFC on FOX: Henderson vs Thomson,Bantamweight Bout,3,5:00,3 Rnd (5-5-5),Otto Torriero
http://ufcstats.com/fight-details/df7cf7ef41eccbe6,UFC on FOX: Henderson vs Thomson,Bantamweight Bout,3,5:00,3 Rnd (5-5-5),Otto Torriero
http://ufcstats.com/fight-details/3f1d1bd33a296f26,UFC on FOX: Henderson vs Thomson,Lightweight Bout,2,4:56,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/ea0f7fe570c1533f,UFC on FOX: Henderson vs Thomson,Welterweight Bout,3,5:00,3 Rnd (5-5-5),John McCarthy
http://ufcstats.com/fight-details/e53c8a20819f9be6,UFC on FOX: Henderson vs Thomson,Heavyweight Bout,1,0:25,3 Rnd (5-5-5),Robert Madrigal
http://ufcstats.com/fight-details/0f3e6876516edeaf,UFC Fight Night: Rockhold vs Philippou,Middleweight Bout,1,2:31,5 Rnd (5-5-5-5-5),Herb Dean
http://ufcstats.com/fight-details/8d6392d59e1ca099,UFC Fight Night: Rockhold vs Philippou,Middleweight Bout,3,5:00,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/55139052f4641670,UFC Fight Night: Rockhold vs Philippou,Bantamweight Bout,3,5:00,3 Rnd (5-5-5),Dan Miragliotta
http://ufcstats.com/fight-details/7e3609b672c7ecf9,UFC Fight Night: Rockhold vs Philippou,Middleweight Bout,3,3:23,3 Rnd (5-5-5),Blake Grice
http://ufcstats.com/fight-details/eea06604a47ea9a8,UFC Fight Night: Rockhold vs Philippou,Flyweight Bout,3,5:00,3 Rnd (5-5-5),Dan Miragliotta
http://ufcstats.com/fight-details/fac335e6aeff29f5,UFC Fight Night: Rockhold vs Philippou,Featherweight Bout,2,1:54,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/bbb810f50d60b31a,UFC Fight Night: Rockhold vs Philippou,Lightweight Bout,3,5:00,3 Rnd (5-5-5),George Allen
http://ufcstats.com/fight-details/3b8b70b448b0c604,UFC Fight Night: Rockhold vs Philippou,Lightweight Bout,3,5:00,3 Rnd (5-5-5),Blake Grice
http://ufcstats.com/fight-details/94608c62dd497366,UFC Fight Night: Rockhold vs Philippou,Middleweight Bout,3,5:00,3 Rnd (5-5-5),Blake Grice
http://ufcstats.com/fight-details/c2f70bd2fc1bac73,UFC Fight Night: Rockhold vs Philippou,Flyweight Bout,3,5:00,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/1143d37503a9527d,UFC Fight Night: Rockhold vs Philippou,Lightweight Bout,3,5:00,3 Rnd (5-5-5),George Allen
http://ufcstats.com/fight-details/6f3e189c393c0e09,UFC Fight Night: Rockhold vs Philippou,Lightweight Bout,1,1:45,3 Rnd (5-5-5),Dan Miragliotta
http://ufcstats.com/fight-details/3ff7d02ef633ee22,UFC Fight Night: Saffiedine vs Lim,Welterweight Bout,5,5:00,5 Rnd (5-5-5-5-5),Leon Roberts
http://ufcstats.com/fight-details/07d1d120dab41893,UFC Fight Night: Saffiedine vs Lim,Featherweight Bout,2,0:50,3 Rnd (5-5-5),Steve Perceval
http://ufcstats.com/fight-details/74edd53297a084b9,UFC Fight Night: Saffiedine vs Lim,Welterweight Bout,1,2:57,3 Rnd (5-5-5),John Sharp
http://ufcstats.com/fight-details/221cb15141299346,UFC Fight Night: Saffiedine vs Lim,Bantamweight Bout,3,3:53,3 Rnd (5-5-5),Steve Perceval
http://ufcstats.com/fight-details/4b69545737f1902a,UFC Fight Night: Saffiedine vs Lim,Featherweight Bout,2,2:27,3 Rnd (5-5-5),Leon Roberts
http://ufcstats.com/fight-details/ab8722d48a5a447e,UFC Fight Night: Saffiedine vs Lim,Lightweight Bout,3,5:00,3 Rnd (5-5-5),Steve Perceval
http://ufcstats.com/fight-details/e2bb4b8ce5ada2a8,UFC Fight Night: Saffiedine vs Lim,Bantamweight Bout,3,5:00,3 Rnd (5-5-5),John Sharp
http://ufcstats.com/fight-details/181429d8227794cb,UFC Fight Night: Saffiedine vs Lim,Lightweight Bout,3,5:00,3 Rnd (5-5-5),Leon Roberts
http://ufcstats.com/fight-details/eb82e95ab678f8bc,UFC Fight Night: Saffiedine vs Lim,Bantamweight Bout,1,2:13,3 Rnd (5-5-5),Steve Perceval
http://ufcstats.com/fight-details/f7bd56e197bab2a6,UFC Fight Night: Saffiedine vs Lim,Bantamweight Bout,2,4:59,3 Rnd (5-5-5),John Sharp
http://ufcstats.com/fight-details/2a17686c6b5f334e,UFC 168: Weidman vs Silva 2,UFC Middleweight Title Bout,2,1:16,5 Rnd (5-5-5-5-5),Herb Dean
http://ufcstats.com/fight-details/315968a74789600a,UFC 168: Weidman vs Silva 2,UFC Women's Bantamweight Title Bout,3,0:58,5 Rnd (5-5-5-5-5),Mario Yamasaki
http://ufcstats.com/fight-details/a060b6b0dfe275b7,UFC 168: Weidman vs Silva 2,Heavyweight Bout,1,1:00,3 Rnd (5-5-5),Yves Lavigne
http://ufcstats.com/fight-details/39be68189f2d5074,UFC 168: Weidman vs Silva 2,Lightweight Bout,1,3:42,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/5e4f358e0bcc2f15,UFC 168: Weidman vs Silva 2,Featherweight Bout,1,4:54,3 Rnd (5-5-5),Mario Yamasaki
http://ufcstats.com/fight-details/11706648d34ff3e8,UFC 168: Weidman vs Silva 2,Middleweight Bout,1,5:00,3 Rnd (5-5-5),Steve Mazzagatti
http://ufcstats.com/fight-details/b1fd21231f0604e1,UFC 168: Weidman vs Silva 2,Lightweight Bout,2,1:32,3 Rnd (5-5-5),Yves Lavigne
http://ufcstats.com/fight-details/f1a9c3187855155c,UFC 168: Weidman vs Silva 2,Featherweight Bout,3,5:00,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/a6e494c82d136172,UFC 168: Weidman vs Silva 2,Welterweight Bout,3,5:00,3 Rnd (5-5-5),Steve Mazzagatti
http://ufcstats.com/fight-details/49c0071ae52fc83a,UFC 168: Weidman vs Silva 2,Welterweight Bout,3,5:00,3 Rnd (5-5-5),Mario Yamasaki
http://ufcstats.com/fight-details/27635cc4d9fcac98,UFC 168: Weidman vs Silva 2,Featherweight Bout,3,0:12,3 Rnd (5-5-5),Yves Lavigne
http://ufcstats.com/fight-details/e6663b2c16df6191,UFC on FOX: Johnson vs. Benavidez 2,UFC Flyweight Title Bout,1,2:08,5 Rnd (5-5-5-5-5),John McCarthy
http://ufcstats.com/fight-details/00566b4d89565373,UFC on FOX: Johnson vs. Benavidez 2,Bantamweight Bout,2,3:22,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/631f0721b3fc56dc,UFC on FOX: Johnson vs. Benavidez 2,Featherweight Bout,3,5:00,3 Rnd (5-5-5),John McCarthy
http://ufcstats.com/fight-details/319d75c21fbb5d3f,UFC on FOX: Johnson vs. Benavidez 2,Lightweight Bout,3,5:00,3 Rnd (5-5-5),John McCarthy
http://ufcstats.com/fight-details/c1d2ce95229cdbd9,UFC on FOX: Johnson vs. Benavidez 2,Welterweight Bout,3,5:00,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/a5c76ead1a2767b6,UFC on FOX: Johnson vs. Benavidez 2,Lightweight Bout,3,5:00,3 Rnd (5-5-5),Mike Beltran
http://ufcstats.com/fight-details/f5fb4435faf1ca04,UFC on FOX: Johnson vs. Benavidez 2,Lightweight Bout,3,5:00,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/5ffccdf4af20dc0d,UFC on FOX: Johnson vs. Benavidez 2,Flyweight Bout,3,5:00,3 Rnd (5-5-5),Mike Beltran
http://ufcstats.com/fight-details/5929c539190c8a07,UFC on FOX: Johnson vs. Benavidez 2,Lightweight Bout,3,5:00,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/4618dcef2dc6250f,UFC on FOX: Johnson vs. Benavidez 2,Lightweight Bout,2,1:35,3 Rnd (5-5-5),John McCarthy
http://ufcstats.com/fight-details/0f215b143e08f425,UFC on FOX: Johnson vs. Benavidez 2,Flyweight Bout,3,5:00,3 Rnd (5-5-5),Mike Beltran
http://ufcstats.com/fight-details/fe52c91f751e8db6,UFC Fight Night: Hunt vs Bigfoot,Heavyweight Bout,5,5:00,5 Rnd (5-5-5-5-5),Steve Perceval
http://ufcstats.com/fight-details/b568f3700aa2c1f7,UFC Fight Night: Hunt vs Bigfoot,Light Heavyweight Bout,1,1:03,3 Rnd (5-5-5),John Sharp
http://ufcstats.com/fight-details/bfc321f0b0a7bf40,UFC Fight Night: Hunt vs Bigfoot,Light Heavyweight Bout,3,5:00,3 Rnd (5-5-5),John Sharp
http://ufcstats.com/fight-details/45e6eec6b35d7dfe,UFC Fight Night: Hunt vs Bigfoot,Heavyweight Bout,1,2:09,3 Rnd (5-5-5),Steve Perceval
http://ufcstats.com/fight-details/adc1b34f6988bd68,UFC Fight Night: Hunt vs Bigfoot,Middleweight Bout,2,5:00,3 Rnd (5-5-5),Cameron Quinn
http://ufcstats.com/fight-details/39efb868dbe7e311,UFC Fight Night: Hunt vs Bigfoot,Women's Bantamweight Bout,3,5:00,3 Rnd (5-5-5),Steve Perceval
http://ufcstats.com/fight-details/b951f2d4080ef172,UFC Fight Night: Hunt vs Bigfoot,Bantamweight Bout,3,5:00,3 Rnd (5-5-5),John Sharp
http://ufcstats.com/fight-details/e982a2648d69fda6,UFC Fight Night: Hunt vs Bigfoot,Middleweight Bout,3,5:00,3 Rnd (5-5-5),Cameron Quinn
http://ufcstats.com/fight-details/e14b4f2c7b36d0b9,UFC Fight Night: Hunt vs Bigfoot,Flyweight Bout,1,4:43,3 Rnd (5-5-5),Steve Perceval
http://ufcstats.com/fight-details/678eb77df5589eac,UFC Fight Night: Hunt vs Bigfoot,Middleweight Bout,3,5:00,3 Rnd (5-5-5),John Sharp
http://ufcstats.com/fight-details/2389557cfa02df78,UFC Fight Night: Hunt vs Bigfoot,Welterweight Bout,1,0:43,3 Rnd (5-5-5),Cameron Quinn
http://ufcstats.com/fight-details/f0815638f558968d,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,Lightweight Bout,1,2:38,3 Rnd (5-5-5),Yves Lavigne
http://ufcstats.com/fight-details/fca7fbd0bafc480c,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,Ultimate Fighter 18 Women's Bantamweight Tournament Title Bout,1,4:59,3 Rnd (5-5-5),Mario Yamasaki
http://ufcstats.com/fight-details/a072ec605bebe5a8,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,Ultimate Fighter 18 Bantamweight Tournament Title Bout,2,2:10,3 Rnd (5-5-5),Yves Lavigne
http://ufcstats.com/fight-details/1b7bc992c26ac10f,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,Women's Bantamweight Bout,3,5:00,3 Rnd (5-5-5),Kim Winslow
http://ufcstats.com/fight-details/2a940fac11da404d,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,Women's Bantamweight Bout,3,5:00,3 Rnd (5-5-5),Chris Tognoni
http://ufcstats.com/fight-details/b186f4778257ca6d,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,Featherweight Bout,1,0:25,3 Rnd (5-5-5),Mario Yamasaki
http://ufcstats.com/fight-details/e9ec16e4e7cfb120,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,Featherweight Bout,3,5:00,3 Rnd (5-5-5),Kim Winslow
http://ufcstats.com/fight-details/2b5058614b56a898,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,Heavyweight Bout,3,5:00,3 Rnd (5-5-5),Chris Tognoni
http://ufcstats.com/fight-details/64e1197b8d5d0706,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,Welterweight Bout,3,5:00,3 Rnd (5-5-5),Yves Lavigne
http://ufcstats.com/fight-details/c9ebbba18e4e1e84,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,Flyweight Bout,2,4:31,3 Rnd (5-5-5),Chris Tognoni
http://ufcstats.com/fight-details/7ff036c99621eb1c,UFC 167: St-Pierre vs Hendricks,UFC Welterweight Title Bout,5,5:00,5 Rnd (5-5-5-5-5),Mario Yamasaki
http://ufcstats.com/fight-details/25cb0e15dfc8deb3,UFC 167: St-Pierre vs Hendricks,Light Heavyweight Bout,1,4:05,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/6c1fa30e1dd38c0b,UFC 167: St-Pierre vs Hendricks,Welterweight Bout,3,5:00,3 Rnd (5-5-5),Mario Yamasaki
http://ufcstats.com/fight-details/1f5c71dd2a0672ac,UFC 167: St-Pierre vs Hendricks,Welterweight Bout,1,4:38,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/3081e6e1bc1235a8,UFC 167: St-Pierre vs Hendricks,Flyweight Bout,3,5:00,3 Rnd (5-5-5),Kim Winslow
http://ufcstats.com/fight-details/67222a0d79c83086,UFC 167: St-Pierre vs Hendricks,Lightweight Bout,2,3:49,3 Rnd (5-5-5),Mario Yamasaki
http://ufcstats.com/fight-details/e9ed827818e8cadf,UFC 167: St-Pierre vs Hendricks,Middleweight Bout,3,5:00,3 Rnd (5-5-5),Kim Winslow
http://ufcstats.com/fight-details/9bec9d2d0dd1d7f7,UFC 167: St-Pierre vs Hendricks,Welterweight Bout,3,5:00,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/9cc0582c703637aa,UFC 167: St-Pierre vs Hendricks,Bantamweight Bout,3,5:00,3 Rnd (5-5-5),Kim Winslow
http://ufcstats.com/fight-details/a4d7e8241422ed41,UFC 167: St-Pierre vs Hendricks,Welterweight Bout,3,5:00,3 Rnd (5-5-5),Mario Yamasaki
http://ufcstats.com/fight-details/55f4c3598797ce6f,UFC 167: St-Pierre vs Hendricks,Bantamweight Bout,3,5:00,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/d8b864e673f53ec2,UFC 167: St-Pierre vs Hendricks,Light Heavyweight Bout,2,1:22,3 Rnd (5-5-5),Kim Winslow
http://ufcstats.com/fight-details/1d34e2f80cb91188,UFC Fight Night: Belfort vs Henderson 2,Light Heavyweight Bout,1,1:17,5 Rnd (5-5-5-5-5),Dan Miragliotta
http://ufcstats.com/fight-details/2d57ce76f7922ed9,UFC Fight Night: Belfort vs Henderson 2,Middleweight Bout,3,5:00,3 Rnd (5-5-5),Mario Yamasaki
http://ufcstats.com/fight-details/c6c37a9e8990baba,UFC Fight Night: Belfort vs Henderson 2,Light Heavyweight Bout,1,1:18,3 Rnd (5-5-5),Kevin MacDonald
http://ufcstats.com/fight-details/8de959ac3c3eeb85,UFC Fight Night: Belfort vs Henderson 2,Welterweight Bout,1,2:10,3 Rnd (5-5-5),Dan Miragliotta
http://ufcstats.com/fight-details/389c844a1a56177c,UFC Fight Night: Belfort vs Henderson 2,Welterweight Bout,3,5:00,3 Rnd (5-5-5),Mario Yamasaki
http://ufcstats.com/fight-details/2e042964c6498e7a,UFC Fight Night: Belfort vs Henderson 2,Featherweight Bout,1,0:40,3 Rnd (5-5-5),Kevin MacDonald
http://ufcstats.com/fight-details/0a70601cc9f2426f,UFC Fight Night: Belfort vs Henderson 2,Featherweight Bout,1,1:42,3 Rnd (5-5-5),Dan Miragliotta
http://ufcstats.com/fight-details/e9bc416752cadd29,UFC Fight Night: Belfort vs Henderson 2,Middleweight Bout,1,3:31,3 Rnd (5-5-5),Kevin MacDonald
http://ufcstats.com/fight-details/ee4d086121100177,UFC Fight Night: Belfort vs Henderson 2,Lightweight Bout,1,2:38,3 Rnd (5-5-5),Dan Miragliotta
http://ufcstats.com/fight-details/2dd0a47f43dfe8f6,UFC Fight Night: Belfort vs Henderson 2,Lightweight Bout,2,2:49,3 Rnd (5-5-5),Mario Yamasaki
http://ufcstats.com/fight-details/5cce3bc28ddb158f,UFC Fight Night: Belfort vs Henderson 2,Flyweight Bout,3,3:19,3 Rnd (5-5-5),Kevin MacDonald
http://ufcstats.com/fight-details/26e876df6d498657,UFC Fight Night: Fight for the Troops 3,Middleweight Bout,1,4:40,5 Rnd (5-5-5-5-5),Herb Dean
http://ufcstats.com/fight-details/4c257f69fb974088,UFC Fight Night: Fight for the Troops 3,Women's Bantamweight Bout,3,5:00,3 Rnd (5-5-5),Gary Copeland
http://ufcstats.com/fight-details/b35f2071e6dd4b12,UFC Fight Night: Fight for the Troops 3,Middleweight Bout,3,1:39,3 Rnd (5-5-5),Mario Yamasaki
http://ufcstats.com/fight-details/dbc3afd71525c83d,UFC Fight Night: Fight for the Troops 3,Lightweight Bout,3,5:00,3 Rnd (5-5-5),John McCarthy
http://ufcstats.com/fight-details/0cd79ea89d5931d0,UFC Fight Night: Fight for the Troops 3,Lightweight Bout,2,1:41,3 Rnd (5-5-5),Gary Copeland
http://ufcstats.com/fight-details/2bcb1b0b05e2c739,UFC Fight Night: Fight for the Troops 3,Lightweight Bout,1,3:50,3 Rnd (5-5-5),John McCarthy
http://ufcstats.com/fight-details/dc3deae609874677,UFC Fight Night: Fight for the Troops 3,Bantamweight Bout,2,2:20,3 Rnd (5-5-5),Mario Yamasaki
http://ufcstats.com/fight-details/ce30634422a264f9,UFC Fight Night: Fight for the Troops 3,Featherweight Bout,3,5:00,3 Rnd (5-5-5),Mario Yamasaki
http://ufcstats.com/fight-details/add991cb839af4ed,UFC Fight Night: Fight for the Troops 3,Women's Bantamweight Bout,1,3:56,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/ef97cccf28cf00a8,UFC Fight Night: Fight for the Troops 3,Middleweight Bout,3,5:00,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/ab18079c7c0040fb,UFC Fight Night: Fight for the Troops 3,Lightweight Bout,1,2:47,3 Rnd (5-5-5),John McCarthy
http://ufcstats.com/fight-details/6017ccf5fa09da34,UFC Fight Night: Fight for the Troops 3,Welterweight Bout,3,5:00,3 Rnd (5-5-5),John McCarthy
http://ufcstats.com/fight-details/20a83369ee44e1d4,UFC Fight Night: Fight for the Troops 3,Middleweight Bout,1,0:48,3 Rnd (5-5-5),Gary Copeland
http://ufcstats.com/fight-details/49d065270f57ad99,UFC Fight Night: Machida vs Munoz,Middleweight Bout,1,3:10,5 Rnd (5-5-5-5-5),Leon Roberts
http://ufcstats.com/fight-details/b25662d83e6d4c3b,UFC Fight Night: Machida vs Munoz,Lightweight Bout,1,1:57,3 Rnd (5-5-5),Marc Goddard
http://ufcstats.com/fight-details/c33671cab408184b,UFC Fight Night: Machida vs Munoz,Light Heavyweight Bout,2,4:41,3 Rnd (5-5-5),Neil Hall
http://ufcstats.com/fight-details/a34dc365302238e8,UFC Fight Night: Machida vs Munoz,Lightweight Bout,3,5:00,3 Rnd (5-5-5),Leon Roberts
http://ufcstats.com/fight-details/2a50b91600e87994,UFC Fight Night: Machida vs Munoz,Middleweight Bout,1,3:07,3 Rnd (5-5-5),Marc Goddard
http://ufcstats.com/fight-details/4c0718f12ca664bb,UFC Fight Night: Machida vs Munoz,Flyweight Bout,1,2:51,3 Rnd (5-5-5),Neil Hall
http://ufcstats.com/fight-details/22fdf7a08691db5d,UFC Fight Night: Machida vs Munoz,Lightweight Bout,3,5:00,3 Rnd (5-5-5),
http://ufcstats.com/fight-details/6fbd9d599d638106,UFC Fight Night: Machida vs Munoz,Middleweight Bout,2,2:12,3 Rnd (5-5-5),Marc Goddard
http://ufcstats.com/fight-details/5364d1537fc7d5aa,UFC Fight Night: Machida vs Munoz,Women's Bantamweight Bout,3,5:00,3 Rnd (5-5-5),Neil Hall
http://ufcstats.com/fight-details/0051d7fbb7893d27,UFC Fight Night: Machida vs Munoz,Featherweight Bout,3,5:00,3 Rnd (5-5-5),Leon Roberts
http://ufcstats.com/fight-details/ce9e10ad39976287,UFC Fight Night: Machida vs Munoz,Featherweight Bout,2,2:17,3 Rnd (5-5-5),Neil Hall
http://ufcstats.com/fight-details/46c89e7e886cdc5b,UFC Fight Night: Machida vs Munoz,Middleweight Bout,1,4:17,3 Rnd (5-5-5),Marc Goddard
