fight_url,round,fighter,kd,sig_landed,sig_attempted,sig_pct,tot_landed,tot_attempted,td_landed,td_attempted,td_pct,sub_att,rev,ctrl_sec
http://ufcstats.com/fight-details/04d97700dbdaef5e,3,Waylon Lowe Nik Lentz,,,,13 of 17 4 of 17,,,,,11 of 14 5 of 19,,,0
http://ufcstats.com/fight-details/dc2a3aeac1441991,3,Mauricio Rua Jon Jones,,,,5 of 17 15 of 30,,,,,5 of 17 10 of 20,,,0
http://ufcstats.com/fight-details/dd3ea525fe1898f1,3,Urijah Faber Eddie Wineland,,,,8 of 17 5 of 20,,,,,9 of 22 4 of 20,,,0
http://ufcstats.com/fight-details/2a28ce0035468735,3,Jim Miller Kamal Shalorus,,,,12 of 56 9 of 49,,,,,18 of 63 17 of 60,,,0
http://ufcstats.com/fight-details/376beb49aadb06d6,3,Dan Miller Nate Marquardt,,,,1 of 3 6 of 10,,,,,1 of 2 1 of 5,,,0
http://ufcstats.com/fight-details/077667e3aaf314db,3,Mirko Filipovic Brendan Schaub,,,,3 of 6 17 of 34,,,,,1 of 3 1 of 10,,,0
http://ufcstats.com/fight-details/e1563825c36aad26,1,Luiz Cane Eliot Marshall,,,,27 of 61 2 of 7,,,,,5 of 14 2 of 7,,,0
http://ufcstats.com/fight-details/42e7cc48c31d8f29,3,Edson Barboza Anthony Njokuani,,,,10 of 34 10 of 46,,,,,16 of 44 17 of 60,,,0
http://ufcstats.com/fight-details/a8cf22bc7d05c0a1,3,Ricardo Almeida Mike Pyle,,,,5 of 12 3 of 13,,,,,9 of 18 6 of 15,,,0
http://ufcstats.com/fight-details/e595cb4bfc26193b,3,Kurt Pellegrino Gleison Tibau,,,,9 of 36 4 of 26,,,,,12 of 38 5 of 24,,,0
http://ufcstats.com/fight-details/04193f1fff93ddb1,3,Joseph Benavidez Ian Loveland,,,,5 of 19 14 of 32,,,,,17 of 39 18 of 33,,,0
http://ufcstats.com/fight-details/560cec2acc9b0a13,3,Constantinos Philippou Nick Catone,,,,8 of 21 12 of 25,,,,,7 of 20 8 of 23,,,0
http://ufcstats.com/fight-details/18b31990d1808419,1,Erik Koch Raphael Assuncao,,,,2 of 16 3 of 12,,,,,4 of 18 9 of 20,,,0
http://ufcstats.com/fight-details/42536a8cf2eda678,3,Diego Sanchez Martin Kampmann,,,,5 of 31 30 of 62,,,,,8 of 34 25 of 55,,,0
http://ufcstats.com/fight-details/08602f790f09d949,1,CB Dollaway Mark Munoz,,,,0 of 2 4 of 7,,,,,1 of 4 1 of 3,,,0
http://ufcstats.com/fight-details/4186686dbd9957cd,3,Alessio Sakara Chris Weidman,,,,5 of 21 10 of 42,,,,,10 of 28 12 of 41,,,0
http://ufcstats.com/fight-details/f06030bf27ebe337,1,Brian Bowles Damacio Page,,,,17 of 57 8 of 37,,,,,16 of 50 16 of 48,,,0
http://ufcstats.com/fight-details/67afd8e69820ffa0,3,Steve Cantwell Cyrille Diabate,,,,2 of 21 19 of 29,,,,,5 of 26 28 of 39,,,0
http://ufcstats.com/fight-details/bbbb4c62c35f5390,3,Joe Stevenson Danny Castillo,,,,3 of 19 12 of 29,,,,,0 of 16 11 of 24,,,0
http://ufcstats.com/fight-details/16b0e962beb6d15e,2,Thiago Tavares Shane Roller,,,,12 of 50 8 of 64,,,,,19 of 62 17 of 83,,,0
http://ufcstats.com/fight-details/d59b40be94d5a609,3,Takeya Mizugaki Reuben Duran,,,,7 of 24 31 of 71,,,,,18 of 40 32 of 70,,,0
http://ufcstats.com/fight-details/de2513c984996c8c,2,Rob Kimmons Dongi Yang,,,,1 of 10 16 of 18,,,,,1 of 8 6 of 6,,,0
http://ufcstats.com/fight-details/1fa6d636d283ac84,2,David Branch Rousimar Palhares,,,,1 of 13 0 of 0,,,,,0 of 9 0 of 1,,,0
http://ufcstats.com/fight-details/3ce9e07f51239edd,1,Igor Pokrajac Todd Brown,,,,17 of 38 6 of 14,,,,,14 of 35 7 of 15,,,0
http://ufcstats.com/fight-details/f825e17e7a1332cd,3,BJ Penn Jon Fitch,,,,4 of 8 1 of 9,,,,,0 of 1 1 of 1,,,0
http://ufcstats.com/fight-details/0f461c4ddf70eff9,2,Michael Bisping Jorge Rivera,,,,12 of 69 4 of 35,,,,,10 of 61 4 of 37,,,0
http://ufcstats.com/fight-details/2dd864ec1a1a4031,3,George Sotiropoulos Dennis Siver,,,,6 of 39 14 of 55,,,,,9 of 46 19 of 63,,,0
http://ufcstats.com/fight-details/d5e7fe1f5035505c,3,Brian Ebersole Chris Lytle,,,,3 of 7 4 of 13,,,,,2 of 6 7 of 18,,,0
http://ufcstats.com/fight-details/76e6177c401f2176,1,Chris Camozzi Kyle Noke,,,,0 of 3 2 of 8,,,,,4 of 7 3 of 9,,,0
http://ufcstats.com/fight-details/72372c31dee3cadc,3,Ross Pearson Spencer Fisher,,,,12 of 50 8 of 33,,,,,14 of 55 17 of 42,,,0
http://ufcstats.com/fight-details/fec8b9760d6bb235,1,Alexander Gustafsson James Te Huna,,,,4 of 9 6 of 6,,,,,0 of 3 0 of 0,,,0
http://ufcstats.com/fight-details/ae07b35f2797242e,3,Nick Ring Riki Fukuda,,,,6 of 26 7 of 18,,,,,17 of 42 9 of 22,,,0
http://ufcstats.com/fight-details/e4b5f0358ce7bad4,1,Tom Blackledge Anthony Perosh,,,,6 of 11 7 of 13,,,,,4 of 9 3 of 6,,,0
http://ufcstats.com/fight-details/5b6796a9194d339b,1,Zhang Tiequan Jason Reinhardt,,,,4 of 11 1 of 5,,,,,4 of 10 2 of 5,,,0
http://ufcstats.com/fight-details/6ac1478baeddaae8,2,Mark Hunt Chris Tuchscherer,,,,9 of 28 6 of 26,,,,,8 of 27 5 of 25,,,0
http://ufcstats.com/fight-details/062816ff1b591bbb,3,Maciej Jewtuszko Curt Warburton,,,,0 of 3 3 of 17,,,,,1 of 4 0 of 7,,,0
http://ufcstats.com/fight-details/87c73e2086214b5c,1,Anderson Silva Vitor Belfort,,,,4 of 8 4 of 13,,,,,3 of 7 5 of 12,,,0
http://ufcstats.com/fight-details/d2246624da1c4e38,3,Forrest Griffin Rich Franklin,,,,9 of 27 0 of 0,,,,,1 of 3 2 of 2,,,0
http://ufcstats.com/fight-details/65ce293c20bd25e2,2,Jon Jones Ryan Bader,,,,3 of 8 0 of 7,,,,,2 of 4 0 of 7,,,0
http://ufcstats.com/fight-details/d1cda3a0c148b725,3,Jake Ellenberger Carlos Eduardo Rocha,,,,2 of 7 1 of 7,,,,,1 of 4 1 of 7,,,0
http://ufcstats.com/fight-details/ce6f4d06fe5b51f3,3,Miguel Torres Antonio Banuelos,,,,15 of 38 2 of 22,,,,,20 of 43 2 of 27,,,0
http://ufcstats.com/fight-details/6b7033df94818cee,2,Donald Cerrone Paul Kelly,,,,6 of 25 11 of 38,,,,,15 of 31 11 of 36,,,0
http://ufcstats.com/fight-details/ae3ab5d1892153ef,3,Chad Mendes Michihiro Omigawa,,,,9 of 36 2 of 24,,,,,17 of 45 3 of 25,,,0
http://ufcstats.com/fight-details/20aa994cd23074b9,3,Norifumi Yamamoto Demetrious Johnson,,,,5 of 19 7 of 23,,,,,6 of 19 6 of 24,,,0
http://ufcstats.com/fight-details/95f136c07f9834be,2,Paul Taylor Gabe Ruediger,,,,19 of 32 6 of 23,,,,,18 of 30 7 of 24,,,0
http://ufcstats.com/fight-details/c1843fa8f113d321,1,Kyle Kingsbury Ricardo Romero,,,,5 of 9 1 of 3,,,,,2 of 3 1 of 3,,,0
http://ufcstats.com/fight-details/791b8b3a475487e9,2,Mike Pierce Kenny Robertson,,,,5 of 19 3 of 17,,,,,4 of 13 1 of 13,,,0
http://ufcstats.com/fight-details/6963c65b49e47277,1,Melvin Guillard Evan Dunham,,,,15 of 30 0 of 6,,,,,8 of 17 2 of 10,,,0
http://ufcstats.com/fight-details/a60ba933a7ea898e,1,Matt Mitrione Tim Hague,,,,11 of 21 0 of 4,,,,,10 of 20 3 of 8,,,0
http://ufcstats.com/fight-details/9a71dc94152a76ac,1,Mark Hominick George Roop,,,,8 of 14 4 of 23,,,,,8 of 15 12 of 32,,,0
http://ufcstats.com/fight-details/4abf375aa97364f6,3,Pat Barry Joey Beltran,,,,1 of 6 6 of 21,,,,,3 of 8 2 of 14,,,0
http://ufcstats.com/fight-details/dc58af0c02a42743,3,Cole Miller Matt Wiman,,,,7 of 24 18 of 51,,,,,2 of 17 12 of 36,,,0
http://ufcstats.com/fight-details/ab8b506dd2277da3,2,Cody McKenzie Yves Edwards,,,,6 of 44 7 of 29,,,,,9 of 47 15 of 38,,,0
http://ufcstats.com/fight-details/a245b4d0a7861fb8,1,DaMarques Johnson Mike Guymon,,,,2 of 4 0 of 0,,,,,0 of 1 1 of 1,,,0
http://ufcstats.com/fight-details/ba5b23e7ef308883,3,Rani Yahya Mike Brown,,,,0 of 3 3 of 6,,,,,7 of 13 0 of 3,,,0
http://ufcstats.com/fight-details/dbfac95047e7b33a,3,Waylon Lowe Willamy Freire,,,,1 of 4 0 of 3,,,,,1 of 3 0 of 3,,,0
http://ufcstats.com/fight-details/986bc0ce25dac848,3,Charlie Brenneman Amilcar Alves,,,,1 of 2 1 of 2,,,,,0 of 0 1 of 1,,,0
http://ufcstats.com/fight-details/89cb6801b51f2216,3,Will Campuzano Chris Cariaso,,,,15 of 33 10 of 29,,,,,19 of 40 22 of 42,,,0
http://ufcstats.com/fight-details/91bb64656e13a1d4,5,Frankie Edgar Gray Maynard,,,,5 of 17 24 of 54,,,,,10 of 24 13 of 35,,,0
http://ufcstats.com/fight-details/075be81e3f92c2bf,1,Chris Leben Brian Stann,,,,2 of 16 22 of 40,,,,,3 of 15 10 of 19,,,0
http://ufcstats.com/fight-details/65b4d4be2d04bb34,3,Brandon Vera Thiago Silva,,,,1 of 4 13 of 27,,,,,3 of 7 1 of 6,,,0
http://ufcstats.com/fight-details/de7eec13356baebe,3,Nate Diaz Dong Hyun Kim,,,,2 of 16 3 of 7,,,,,4 of 21 4 of 7,,,0
http://ufcstats.com/fight-details/f327f8e59acfab1b,2,Clay Guida Takanori Gomi,,,,4 of 25 4 of 41,,,,,5 of 26 5 of 42,,,0
http://ufcstats.com/fight-details/df42fd9af4740d24,3,Jeremy Stephens Marcus Davis,,,,1 of 9 6 of 21,,,,,3 of 11 6 of 21,,,0
http://ufcstats.com/fight-details/b13e3620949300c5,3,Dustin Poirier Josh Grispi,,,,22 of 52 2 of 15,,,,,19 of 32 7 of 19,,,0
http://ufcstats.com/fight-details/fbc7d73f7bf60b9c,1,Phil Baroni Brad Tavares,,,,6 of 11 15 of 23,,,,,2 of 5 8 of 11,,,0
http://ufcstats.com/fight-details/965989097794b22b,3,Mike Brown Diego Nunes,,,,16 of 29 7 of 14,,,,,6 of 19 13 of 21,,,0
http://ufcstats.com/fight-details/33c8395139de7551,1,Daniel Roberts Greg Soto,,,,3 of 13 5 of 11,,,,,3 of 12 2 of 9,,,0
http://ufcstats.com/fight-details/e7ace0544d5ab596,3,Jacob Volkmann Antonio McKee,,,,1 of 16 5 of 16,,,,,3 of 20 7 of 18,,,0
http://ufcstats.com/fight-details/e87b5c403533b057,5,Georges St-Pierre Josh Koscheck,,,,14 of 41 4 of 23,,,,,20 of 48 2 of 21,,,0
http://ufcstats.com/fight-details/ed6a02c8dcc6f922,1,Stefan Struve Sean McCorkle,,,,11 of 19 4 of 9,,,,,1 of 4 0 of 1,,,0
http://ufcstats.com/fight-details/77785292d4df807c,1,Jim Miller Charles Oliveira,,,,1 of 6 2 of 5,,,,,0 of 4 3 of 5,,,0
http://ufcstats.com/fight-details/ecc41acbd699812a,1,Joe Stevenson Mac Danzig,,,,4 of 17 7 of 19,,,,,6 of 19 8 of 21,,,0
http://ufcstats.com/fight-details/f0d86420d88ca27b,3,Thiago Alves John Howard,,,,16 of 59 4 of 30,,,,,26 of 68 9 of 40,,,0
http://ufcstats.com/fight-details/ecc80630494d402a,3,Joe Doerksen Dan Miller,,,,2 of 8 12 of 29,,,,,3 of 8 1 of 10,,,0
http://ufcstats.com/fight-details/94a3e3df3d28d8f0,1,Mark Bocek Dustin Hazelett,,,,7 of 16 0 of 3,,,,,0 of 4 0 of 3,,,0
http://ufcstats.com/fight-details/1de579eecc094c8b,3,Jesse Bongfeldt Rafael Natal,,,,2 of 5 5 of 6,,,,,1 of 4 0 of 0,,,0
http://ufcstats.com/fight-details/37d988593cb5f14a,3,Matthew Riddle Sean Pierson,,,,4 of 49 28 of 57,,,,,5 of 52 23 of 49,,,0
http://ufcstats.com/fight-details/42a361f33cbb8d6f,3,TJ Grant Ricardo Almeida,,,,0 of 3 14 of 31,,,,,1 of 1 2 of 2,,,0
http://ufcstats.com/fight-details/c4bbae7615545c85,3,Pat Audinwood John Makdessi,,,,1 of 40 13 of 26,,,,,4 of 48 18 of 32,,,0
http://ufcstats.com/fight-details/dca2a0eb4cd3deac,3,Jonathan Brookins Michael Johnson,,,,7 of 29 18 of 42,,,,,6 of 26 15 of 36,,,0
http://ufcstats.com/fight-details/a2be3b3f9739d0af,3,Stephan Bonnar Igor Pokrajac,,,,3 of 13 5 of 15,,,,,0 of 7 5 of 13,,,0
http://ufcstats.com/fight-details/dee976dde74e7e05,3,Kendall Grove Demian Maia,,,,6 of 16 15 of 29,,,,,5 of 15 2 of 9,,,0
http://ufcstats.com/fight-details/dca074896265f816,3,Johny Hendricks Rick Story,,,,12 of 30 14 of 51,,,,,13 of 28 23 of 59,,,0
http://ufcstats.com/fight-details/6e574bd614afffd9,3,Nam Phan Leonard Garcia,,,,23 of 58 18 of 97,,,,,33 of 71 27 of 108,,,0
http://ufcstats.com/fight-details/f5686732b85adafc,1,Cody McKenzie Aaron Wilkinson,,,,0 of 2 0 of 1,,,,,0 of 2 0 of 1,,,0
http://ufcstats.com/fight-details/ee85a66d86490f83,3,Ian Loveland Tyler Toner,,,,10 of 23 0 of 0,,,,,2 of 4 1 of 1,,,0
http://ufcstats.com/fight-details/a1b035662f43aae2,3,Sako Chivitchian Kyle Watson,,,,10 of 35 8 of 19,,,,,9 of 31 16 of 26,,,0
http://ufcstats.com/fight-details/d2287a9cfb6b9b07,3,Will Campuzano Nick Pace,,,,1 of 6 1 of 7,,,,,2 of 7 7 of 13,,,0
http://ufcstats.com/fight-details/7206d0aa1d53e518,1,Fredson Paixao Pablo Garza,,,,0 of 0 2 of 6,,,,,1 of 1 2 of 6,,,0
http://ufcstats.com/fight-details/3d16f99de58b9d0e,3,Rich Attonito David Branch,,,,1 of 8 0 of 7,,,,,1 of 8 0 of 5,,,0
http://ufcstats.com/fight-details/47b690fb54f2eaf9,3,Quinton Jackson Lyoto Machida,,,,4 of 17 1 of 3,,,,,3 of 15 10 of 16,,,0
http://ufcstats.com/fight-details/552973c278f08fbb,1,Matt Hughes BJ Penn,,,,2 of 5 7 of 9,,,,,3 of 6 4 of 6,,,0
http://ufcstats.com/fight-details/256aacb8cb2c4289,3,Gerald Harris Maiquel Falcao,,,,2 of 16 9 of 15,,,,,2 of 16 1 of 1,,,0
http://ufcstats.com/fight-details/71bcafd04decc8ce,2,Phil Davis Tim Boetsch,,,,9 of 35 1 of 8,,,,,13 of 30 5 of 14,,,0
http://ufcstats.com/fight-details/3e0301367e511512,2,George Sotiropoulos Joe Lauzon,,,,5 of 37 14 of 63,,,,,4 of 35 5 of 49,,,0
http://ufcstats.com/fight-details/15cae38f1326adfb,2,Matt Brown Brian Foster,,,,3 of 7 9 of 18,,,,,4 of 8 8 of 13,,,0
http://ufcstats.com/fight-details/8d886fba9328269c,3,Aaron Simpson Mark Munoz,,,,7 of 31 10 of 29,,,,,6 of 28 6 of 23,,,0
http://ufcstats.com/fight-details/0ed093f6aaab94d3,1,Karo Parisyan Dennis Hallman,,,,2 of 6 6 of 10,,,,,2 of 6 2 of 4,,,0
http://ufcstats.com/fight-details/8b87b341bcd130ee,3,Mike Lullo Edson Barboza,,,,4 of 19 7 of 19,,,,,6 of 27 19 of 31,,,0
http://ufcstats.com/fight-details/e76c3346ad9be24a,2,Paul Kelly TJ O'Brien,,,,10 of 49 8 of 34,,,,,15 of 55 18 of 49,,,0
http://ufcstats.com/fight-details/83ea3c36a6f91cb8,3,Tyson Griffin Nik Lentz,,,,2 of 10 6 of 7,,,,,3 of 11 9 of 10,,,0
http://ufcstats.com/fight-details/fdb7377a34603e47,3,Nate Marquardt Yushin Okami,,,,0 of 6 3 of 5,,,,,1 of 6 2 of 4,,,0
http://ufcstats.com/fight-details/6a32cabbcd9b1e42,1,Dennis Siver Andre Winner,,,,15 of 52 2 of 27,,,,,25 of 61 13 of 44,,,0
http://ufcstats.com/fight-details/82ad4eb50b3d7bd0,3,Amir Sadollah Peter Sobotta,,,,5 of 32 10 of 34,,,,,13 of 42 8 of 29,,,0
http://ufcstats.com/fight-details/5e3f46e6f46d5a90,3,Krzysztof Soszynski Goran Reljic,,,,8 of 31 5 of 24,,,,,16 of 40 10 of 34,,,0
http://ufcstats.com/fight-details/68b3222e977a6a11,3,Duane Ludwig Nick Osipczak,,,,15 of 42 16 of 31,,,,,16 of 48 14 of 25,,,0
http://ufcstats.com/fight-details/2a9755f4d43f3e2f,1,Vladimir Matyushenko Alexandre Ferreira,,,,19 of 32 1 of 3,,,,,3 of 9 3 of 5,,,0
http://ufcstats.com/fight-details/d2ce61c578e67067,3,Pascal Krauss Mark Scanlon,,,,6 of 28 7 of 36,,,,,4 of 24 6 of 36,,,0
http://ufcstats.com/fight-details/0a5d29e380f1e3e0,2,Kyle Noke Rob Kimmons,,,,7 of 16 6 of 14,,,,,0 of 2 2 of 7,,,0
http://ufcstats.com/fight-details/ebf204638524c377,1,Seth Petruzelli Karlos Vemola,,,,2 of 8 17 of 41,,,,,2 of 7 4 of 12,,,0
http://ufcstats.com/fight-details/d87755257628de36,1,Kris McCray Carlos Eduardo Rocha,,,,1 of 4 1 of 3,,,,,1 of 5 2 of 4,,,0
http://ufcstats.com/fight-details/8f301d4eb8e97449,1,Brock Lesnar Cain Velasquez,,,,7 of 16 30 of 66,,,,,5 of 14 11 of 30,,,0
http://ufcstats.com/fight-details/1a0b90c661fd603e,3,Jake Shields Martin Kampmann,,,,4 of 9 3 of 5,,,,,13 of 20 3 of 5,,,0
http://ufcstats.com/fight-details/635763ab6b5f0bf0,3,Diego Sanchez Paulo Thiago,,,,5 of 27 16 of 35,,,,,6 of 28 8 of 20,,,0
http://ufcstats.com/fight-details/ec618a1214d4b171,3,Tito Ortiz Matt Hamill,,,,11 of 54 9 of 39,,,,,17 of 60 11 of 44,,,0
http://ufcstats.com/fight-details/8787d56f59bfb4c3,3,Brendan Schaub Gabriel Gonzaga,,,,18 of 70 4 of 24,,,,,17 of 70 7 of 27,,,0
http://ufcstats.com/fight-details/46c74829fb4c2dd5,3,Court McGee Ryan Jensen,,,,5 of 41 14 of 42,,,,,13 of 50 15 of 43,,,0
http://ufcstats.com/fight-details/704e1351a64581ed,3,Patrick Cote Tom Lawlor,,,,5 of 9 10 of 15,,,,,0 of 1 0 of 1,,,0
http://ufcstats.com/fight-details/f7e5e9fdcbff28b3,1,Mike Guymon Daniel Roberts,,,,0 of 3 1 of 8,,,,,0 of 3 2 of 10,,,0
http://ufcstats.com/fight-details/95ca100d6bf829b2,3,Sam Stout Paul Taylor,,,,19 of 74 26 of 59,,,,,38 of 99 50 of 84,,,0
http://ufcstats.com/fight-details/f817a161eb72e685,3,Chris Camozzi Dongi Yang,,,,8 of 26 9 of 22,,,,,17 of 34 12 of 25,,,0
http://ufcstats.com/fight-details/9c354bd6ea1bf25a,1,Jon Madsen Gilbert Yvel,,,,18 of 31 0 of 2,,,,,0 of 2 0 of 2,,,0
http://ufcstats.com/fight-details/ab341b7bb01cdc89,3,Michael Bisping Yoshihiro Akiyama,,,,14 of 61 6 of 31,,,,,22 of 68 14 of 42,,,0
http://ufcstats.com/fight-details/9984333d8933dd58,1,Dan Hardy Carlos Condit,,,,5 of 30 10 of 36,,,,,9 of 41 24 of 57,,,0
http://ufcstats.com/fight-details/a829493aa8d25e3c,3,John Hathaway Mike Pyle,,,,7 of 48 8 of 33,,,,,9 of 52 9 of 36,,,0
http://ufcstats.com/fight-details/00ecb8ea731e64d6,3,Cheick Kongo Travis Browne,,,,2 of 19 4 of 29,,,,,7 of 24 11 of 41,,,0
http://ufcstats.com/fight-details/2037295b161c8269,3,James Wilks Claude Patrick,,,,2 of 6 8 of 16,,,,,2 of 7 1 of 2,,,0
http://ufcstats.com/fight-details/5014298453caf116,2,Cyrille Diabate Alexander Gustafsson,,,,4 of 11 15 of 35,,,,,8 of 13 7 of 23,,,0
http://ufcstats.com/fight-details/9f2e58bf880157b2,3,Rob Broughton Vinicius Queiroz,,,,9 of 19 22 of 44,,,,,16 of 25 18 of 34,,,0
http://ufcstats.com/fight-details/676f5091ce2c3c90,1,Paul Sass Mark Holst,,,,1 of 3 1 of 8,,,,,2 of 4 1 of 8,,,0
http://ufcstats.com/fight-details/62d4a918256c83e8,3,Spencer Fisher Curt Warburton,,,,1 of 2 4 of 10,,,,,7 of 12 12 of 16,,,0
http://ufcstats.com/fight-details/8c8d46d89bf899e8,3,James McSweeney Fabio Maldonado,,,,19 of 46 4 of 22,,,,,26 of 49 8 of 25,,,0
http://ufcstats.com/fight-details/301b145c186635de,3,Frank Mir Mirko Filipovic,,,,2 of 19 1 of 19,,,,,2 of 21 2 of 20,,,0
http://ufcstats.com/fight-details/7e3679992f2c6ff6,3,Rogerio Nogueira Ryan Bader,,,,6 of 29 11 of 37,,,,,5 of 29 3 of 19,,,0
http://ufcstats.com/fight-details/5b986cd7289a0884,3,Matt Serra Chris Lytle,,,,26 of 79 35 of 81,,,,,43 of 102 41 of 87,,,0
http://ufcstats.com/fight-details/81b5e933186a685a,3,Sean Sherk Evan Dunham,,,,5 of 8 3 of 9,,,,,1 of 4 3 of 9,,,0
http://ufcstats.com/fight-details/8e2e14693e04bf45,3,Melvin Guillard Jeremy Stephens,,,,16 of 36 5 of 22,,,,,26 of 49 18 of 45,,,0
http://ufcstats.com/fight-details/1733594124569598,1,CB Dollaway Joe Doerksen,,,,0 of 1 0 of 0,,,,,1 of 2 1 of 1,,,0
http://ufcstats.com/fight-details/b2717e8f7e7a196f,3,Matt Mitrione Joey Beltran,,,,14 of 32 12 of 39,,,,,18 of 37 6 of 33,,,0
http://ufcstats.com/fight-details/c22d25f1febd8d09,1,Thiago Tavares Pat Audinwood,,,,5 of 9 1 of 6,,,,,1 of 3 3 of 8,,,0
http://ufcstats.com/fight-details/b30bb2ba5b68a180,3,Steve Lopez Waylon Lowe,,,,2 of 14 5 of 12,,,,,11 of 24 4 of 11,,,0
http://ufcstats.com/fight-details/a8b22e990cba6144,3,TJ Grant Julio Paulino,,,,3 of 5 0 of 10,,,,,1 of 2 1 of 10,,,0
http://ufcstats.com/fight-details/bd057764cb51f065,1,Mark Hunt Sean McCorkle,,,,2 of 8 0 of 4,,,,,1 of 7 0 of 4,,,0
http://ufcstats.com/fight-details/48db60440ead6f6d,1,Nate Marquardt Rousimar Palhares,,,,12 of 33 1 of 6,,,,,4 of 20 1 of 6,,,0
http://ufcstats.com/fight-details/a24121c70f773fe2,3,Efrain Escudero Charles Oliveira,,,,7 of 21 3 of 22,,,,,3 of 15 9 of 33,,,0
http://ufcstats.com/fight-details/108140213049e629,3,Jim Miller Gleison Tibau,,,,6 of 34 6 of 34,,,,,13 of 40 6 of 35,,,0
http://ufcstats.com/fight-details/2aeba1cc4004d0bc,2,Cole Miller Ross Pearson,,,,8 of 46 4 of 35,,,,,13 of 49 15 of 45,,,0
http://ufcstats.com/fight-details/25137d9cc8b47f57,3,Yves Edwards John Gunderson,,,,9 of 21 2 of 22,,,,,6 of 15 4 of 24,,,0
http://ufcstats.com/fight-details/b972f998103731da,3,Jared Hamman Kyle Kingsbury,,,,7 of 35 11 of 35,,,,,11 of 38 20 of 42,,,0
http://ufcstats.com/fight-details/2f2ac4c08e763d38,3,Tomasz Drwal David Branch,,,,0 of 2 1 of 4,,,,,1 of 3 1 of 3,,,0
http://ufcstats.com/fight-details/f1ffe3ba615ad7b9,3,Rich Attonito Rafael Natal,,,,7 of 29 6 of 31,,,,,9 of 29 13 of 47,,,0
http://ufcstats.com/fight-details/a4bc92bfe82d0547,3,TJ Waldburger David Mitchell,,,,12 of 19 2 of 2,,,,,1 of 1 1 of 3,,,0
http://ufcstats.com/fight-details/88ef809a0fde3900,1,Brian Foster Forrest Petz,,,,15 of 25 1 of 6,,,,,6 of 8 1 of 7,,,0
http://ufcstats.com/fight-details/3d38022fdcb3b5c9,5,Frankie Edgar BJ Penn,,,,4 of 28 6 of 22,,,,,7 of 31 7 of 24,,,0
http://ufcstats.com/fight-details/bec66de67818a9b1,1,Randy Couture James Toney,,,,7 of 10 0 of 0,,,,,0 of 0 0 of 0,,,0
http://ufcstats.com/fight-details/4bb7363bb03628f6,3,Demian Maia Mario Miranda,,,,3 of 9 1 of 14,,,,,3 of 8 5 of 16,,,0
http://ufcstats.com/fight-details/f484290346cfcf73,3,Kenny Florian Gray Maynard,,,,3 of 21 1 of 13,,,,,6 of 25 1 of 12,,,0
http://ufcstats.com/fight-details/17a8fbfbe8d32258,3,Nate Diaz Marcus Davis,,,,28 of 118 21 of 82,,,,,32 of 122 18 of 77,,,0
http://ufcstats.com/fight-details/a5962421d687de8f,1,Joe Lauzon Gabe Ruediger,,,,19 of 28 1 of 7,,,,,3 of 5 1 of 8,,,0
http://ufcstats.com/fight-details/65290fc5216c2a73,3,Andre Winner Nik Lentz,,,,4 of 9 1 of 3,,,,,1 of 3 1 of 2,,,0
http://ufcstats.com/fight-details/18cfc2f58d20c0f2,2,Dan Miller John Salter,,,,10 of 42 15 of 37,,,,,15 of 46 13 of 33,,,0
http://ufcstats.com/fight-details/dacca5ea6be14d08,3,Nick Osipczak Greg Soto,,,,13 of 32 10 of 26,,,,,11 of 28 7 of 22,,,0
http://ufcstats.com/fight-details/9443197a9e0a22a2,3,Mike Pierce Amilcar Alves,,,,1 of 6 1 of 1,,,,,0 of 2 0 of 0,,,0
http://ufcstats.com/fight-details/bcab3ebdc21b0b64,5,Anderson Silva Chael Sonnen,,,,2 of 11 27 of 57,,,,,3 of 12 9 of 29,,,0
http://ufcstats.com/fight-details/c92c53954903554a,3,Jon Fitch Thiago Alves,,,,5 of 20 3 of 25,,,,,7 of 22 5 of 24,,,0
http://ufcstats.com/fight-details/3559cab3329e5431,3,Clay Guida Rafael Dos Anjos,,,,6 of 30 7 of 29,,,,,8 of 31 6 of 32,,,0
http://ufcstats.com/fight-details/10fd87a88178aedd,1,Matt Hughes Ricardo Almeida,,,,1 of 14 5 of 20,,,,,2 of 15 9 of 27,,,0
http://ufcstats.com/fight-details/241a307a9c3d9a21,3,Roy Nelson Junior Dos Santos,,,,11 of 24 39 of 81,,,,,10 of 22 35 of 66,,,0
http://ufcstats.com/fight-details/57d481c10c842ba2,2,Dustin Hazelett Rick Story,,,,2 of 8 24 of 44,,,,,3 of 9 13 of 22,,,0
http://ufcstats.com/fight-details/10e35a0667d39086,3,Rodney Wallace Phil Davis,,,,0 of 2 22 of 27,,,,,0 of 2 1 of 3,,,0
http://ufcstats.com/fight-details/2592954ad51764b0,2,Johny Hendricks Charlie Brenneman,,,,9 of 12 4 of 22,,,,,2 of 5 1 of 11,,,0
http://ufcstats.com/fight-details/0072df705378477c,3,Todd Brown Tim Boetsch,,,,2 of 12 10 of 19,,,,,5 of 18 10 of 18,,,0
http://ufcstats.com/fight-details/55e12d44e9e524cf,2,Stefan Struve Christian Morecraft,,,,0 of 0 28 of 56,,,,,0 of 0 0 of 5,,,0
